 Syracuse University
UTC, N1 [cph], N2 [cph], P1 [mb], Batt [V], H7 [%], P4 [mb], T7 [C], NMcounts, fbar, fhum, fsol, CR VWC, B/M,
2020-12-10 17:27:00, 5032, 2428, 0.0, 14.1, 90.0, 873.4, 0.0, 166.058, 1.027, 1.024, 0.957, 0.102, 0.4825, 2020-12-10 11:27:00
2020-12-10 16:27:00, 5129, 2581, 0.0, 14.2, 91.0, 873.4, -1.0, 165.811, 1.027, 1.022, 0.959, 0.089, 0.5032, 2020-12-10 10:27:00
2020-12-10 15:27:00, 5119, 2411, 0.0, 12.7, 95.0, 873.1, -3.0, 166.219, 1.024, 1.020, 0.956, 0.096, 0.4710, 2020-12-10 09:27:00
2020-12-10 14:27:00, 4922, 2507, 0.0, 12.6, 95.0, 873.3, -2.0, 166.620, 1.026, 1.022, 0.954, 0.121, 0.5093, 2020-12-10 08:27:00
2020-12-10 13:27:00, 5024, 2481, 0.0, 12.6, 96.0, 873.3, -2.0, 166.861, 1.026, 1.022, 0.953, 0.108, 0.4938, 2020-12-10 07:27:00
2020-12-10 12:27:00, 4873, 2396, 0.0, 12.6, 97.0, 873.4, -1.0, 167.352, 1.027, 1.024, 0.950, 0.130, 0.4917, 2020-12-10 06:27:00
2020-12-10 11:27:00, 4756, 2381, 0.0, 12.6, 99.0, 873.4, -2.0, 167.033, 1.027, 1.023, 0.952, 0.148, 0.5006, 2020-12-10 05:27:00
2020-12-10 10:27:00, 4813, 2434, 0.0, 12.7, 100.0, 873.7, -1.0, 168.315, 1.029, 1.024, 0.945, 0.142, 0.5057, 2020-12-10 04:27:00
2020-12-10 09:27:00, 4978, 2421, 0.0, 12.7, 99.0, 873.7, -1.0, 167.719, 1.029, 1.024, 0.948, 0.114, 0.4863, 2020-12-10 03:27:00
2020-12-10 08:27:00, 4809, 2468, 0.0, 12.7, 99.0, 873.9, -1.0, 167.679, 1.030, 1.024, 0.948, 0.139, 0.5132, 2020-12-10 02:27:00
2020-12-10 07:27:00, 4823, 2485, 0.0, 12.7, 98.0, 874.0, -1.0, 167.802, 1.031, 1.024, 0.947, 0.137, 0.5152, 2020-12-10 01:27:00
2020-12-10 06:27:00, 4955, 2379, 0.0, 12.8, 98.0, 873.9, -1.0, 168.083, 1.030, 1.024, 0.946, 0.118, 0.4801, 2020-12-10 00:27:00
2020-12-10 05:27:00, 4907, 2454, 0.0, 12.8, 97.0, 873.8, 0.0, 167.028, 1.030, 1.025, 0.952, 0.120, 0.5001, 2020-12-09 23:27:00
2020-12-10 04:27:00, 4990, 2460, 0.0, 12.8, 92.0, 873.4, 0.0, 166.787, 1.027, 1.024, 0.953, 0.110, 0.4930, 2020-12-09 22:27:00
2020-12-10 03:27:00, 5022, 2459, 0.0, 12.8, 94.0, 873.2, 0.0, 165.870, 1.025, 1.025, 0.958, 0.103, 0.4896, 2020-12-09 21:27:00
2020-12-10 02:27:00, 4999, 2646, 0.0, 12.8, 97.0, 872.7, 0.0, 165.866, 1.021, 1.025, 0.958, 0.109, 0.5293, 2020-12-09 20:27:00
2020-12-10 01:27:00, 5040, 2531, 0.0, 12.9, 86.0, 871.9, 0.0, 166.048, 1.015, 1.023, 0.957, 0.109, 0.5022, 2020-12-09 19:27:00
2020-12-10 00:27:00, 5221, 2521, 0.0, 12.9, 87.0, 871.0, 0.0, 166.816, 1.008, 1.023, 0.953, 0.093, 0.4829, 2020-12-09 18:27:00
2020-12-09 23:27:00, 5221, 2594, 0.0, 13.0, 70.0, 869.9, 3.0, 167.749, 0.999, 1.022, 0.948, 0.103, 0.4968, 2020-12-09 17:27:00
2020-12-09 22:27:00, 5326, 2501, 0.0, 13.5, 63.0, 868.4, 4.0, 167.809, 0.988, 1.022, 0.947, 0.098, 0.4696, 2020-12-09 16:27:00
2020-12-09 21:27:00, 5382, 2611, 0.0, 13.8, 39.0, 867.7, 10.0, 167.458, 0.982, 1.020, 0.949, 0.095, 0.4851, 2020-12-09 15:27:00
2020-12-09 20:27:00, 5302, 2601, 0.0, 13.5, 23.0, 866.8, 12.0, 167.299, 0.976, 1.013, 0.950, 0.113, 0.4906, 2020-12-09 14:27:00
2020-12-09 19:27:00, 5255, 2652, 0.0, 13.7, 23.0, 866.8, 12.0, 167.911, 0.976, 1.013, 0.947, 0.122, 0.5047, 2020-12-09 13:27:00
2020-12-09 18:27:00, 5339, 2664, 0.0, 13.6, 23.0, 867.0, 12.0, 167.841, 0.977, 1.013, 0.947, 0.110, 0.4990, 2020-12-09 12:27:00
2020-12-09 17:27:00, 5283, 2612, 0.0, 13.4, 28.0, 867.0, 9.0, 168.082, 0.977, 1.013, 0.946, 0.118, 0.4944, 2020-12-09 11:27:00
2020-12-09 16:27:00, 5342, 2623, 0.0, 13.3, 32.0, 866.9, 8.0, 167.673, 0.976, 1.014, 0.948, 0.109, 0.4910, 2020-12-09 10:27:00
2020-12-09 15:27:00, 5237, 2632, 0.0, 12.8, 31.0, 866.6, 8.0, 168.003, 0.974, 1.014, 0.946, 0.126, 0.5026, 2020-12-09 09:27:00
2020-12-09 14:27:00, 5251, 2629, 0.0, 12.6, 32.0, 867.1, 7.0, 167.496, 0.978, 1.013, 0.949, 0.119, 0.5007, 2020-12-09 08:27:00
2020-12-09 13:27:00, 5294, 2648, 0.0, 12.7, 31.0, 867.0, 8.0, 168.431, 0.977, 1.014, 0.944, 0.117, 0.5002, 2020-12-09 07:27:00
2020-12-09 12:27:00, 5312, 2635, 0.0, 12.7, 26.0, 867.2, 10.0, 168.095, 0.979, 1.013, 0.946, 0.113, 0.4960, 2020-12-09 06:27:00
2020-12-09 11:27:00, 5282, 2593, 0.0, 12.7, 24.0, 867.9, 11.0, 168.185, 0.984, 1.013, 0.945, 0.114, 0.4909, 2020-12-09 05:27:00
2020-12-09 10:27:00, 5200, 2650, 0.0, 12.7, 21.0, 868.4, 12.0, 168.592, 0.988, 1.012, 0.943, 0.124, 0.5096, 2020-12-09 04:27:00
2020-12-09 09:27:00, 5352, 2587, 0.0, 12.7, 23.0, 869.1, 12.0, 167.812, 0.993, 1.013, 0.947, 0.097, 0.4834, 2020-12-09 03:27:00
2020-12-09 08:27:00, 5127, 2642, 0.0, 12.7, 22.0, 869.6, 13.0, 168.054, 0.997, 1.013, 0.946, 0.125, 0.5153, 2020-12-09 02:27:00
2020-12-09 07:27:00, 5245, 2580, 0.0, 12.7, 24.0, 870.6, 12.0, 168.405, 1.005, 1.014, 0.944, 0.104, 0.4919, 2020-12-09 01:27:00
2020-12-09 06:27:00, 5117, 2609, 0.0, 12.7, 24.0, 871.0, 12.0, 168.019, 1.008, 1.014, 0.946, 0.118, 0.5099, 2020-12-09 00:27:00
2020-12-09 05:27:00, 5126, 2494, 0.0, 12.7, 26.0, 871.3, 11.0, 167.702, 1.010, 1.014, 0.948, 0.114, 0.4865, 2020-12-08 23:27:00
2020-12-09 04:27:00, 5073, 2577, 0.0, 12.7, 27.0, 871.6, 11.0, 167.269, 1.012, 1.015, 0.950, 0.117, 0.5080, 2020-12-08 22:27:00
2020-12-09 03:27:00, 5113, 2559, 0.0, 12.8, 24.0, 872.1, 12.0, 166.908, 1.016, 1.014, 0.953, 0.108, 0.5005, 2020-12-08 21:27:00
2020-12-09 02:27:00, 4894, 2474, 0.0, 12.8, 31.0, 872.3, 10.0, 166.817, 1.018, 1.016, 0.953, 0.137, 0.5055, 2020-12-08 20:27:00
2020-12-09 01:27:00, 4985, 2532, 0.0, 12.9, 28.0, 872.5, 12.0, 167.682, 1.019, 1.016, 0.948, 0.126, 0.5079, 2020-12-08 19:27:00
2020-12-09 00:27:00, 4989, 2563, 0.0, 12.9, 31.0, 872.2, 11.0, 167.834, 1.017, 1.017, 0.947, 0.127, 0.5137, 2020-12-08 18:27:00
2020-12-08 23:27:00, 4975, 2559, 0.0, 13.2, 33.0, 872.0, 11.0, 168.018, 1.016, 1.018, 0.946, 0.130, 0.5144, 2020-12-08 17:27:00
2020-12-08 22:27:00, 4932, 2472, 0.0, 13.8, 27.0, 871.8, 14.0, 167.876, 1.014, 1.018, 0.947, 0.137, 0.5012, 2020-12-08 16:27:00
2020-12-08 21:27:00, 4975, 2501, 0.0, 13.1, 24.0, 871.4, 16.0, 167.479, 1.011, 1.018, 0.949, 0.131, 0.5027, 2020-12-08 15:27:00
2020-12-08 20:27:00, 5139, 2492, 0.0, 13.1, 26.0, 871.4, 15.0, 167.603, 1.011, 1.018, 0.949, 0.108, 0.4849, 2020-12-08 14:27:00
2020-12-08 19:27:00, 5109, 2506, 0.0, 12.9, 27.0, 871.8, 15.0, 167.958, 1.014, 1.019, 0.947, 0.110, 0.4905, 2020-12-08 13:27:00
2020-12-08 18:27:00, 5009, 2468, 0.0, 12.8, 24.0, 871.5, 15.0, 167.054, 1.012, 1.017, 0.952, 0.124, 0.4927, 2020-12-08 12:27:00
2020-12-08 17:27:00, 5029, 2588, 0.0, 12.7, 25.0, 871.9, 15.0, 167.767, 1.015, 1.017, 0.948, 0.122, 0.5146, 2020-12-08 11:27:00
2020-12-08 16:27:00, 4990, 2476, 0.0, 12.7, 27.0, 871.6, 15.0, 167.113, 1.012, 1.019, 0.951, 0.126, 0.4962, 2020-12-08 10:27:00
2020-12-08 15:27:00, 5092, 2517, 0.0, 12.7, 26.0, 870.9, 15.0, 167.674, 1.007, 1.018, 0.948, 0.118, 0.4943, 2020-12-08 09:27:00
2020-12-08 14:27:00, 5068, 2519, 0.0, 12.7, 21.0, 870.9, 14.0, 168.142, 1.007, 1.014, 0.946, 0.125, 0.4970, 2020-12-08 08:27:00
2020-12-08 13:27:00, 5170, 2610, 0.0, 12.7, 20.0, 871.1, 14.0, 168.338, 1.009, 1.013, 0.944, 0.112, 0.5048, 2020-12-08 07:27:00
2020-12-08 12:27:00, 5046, 2535, 0.0, 12.7, 22.0, 871.8, 10.0, 168.415, 1.014, 1.011, 0.944, 0.127, 0.5024, 2020-12-08 06:27:00
2020-12-08 11:27:00, 5132, 2488, 0.0, 12.7, 22.0, 872.9, 10.0, 167.704, 1.023, 1.011, 0.948, 0.106, 0.4848, 2020-12-08 05:27:00
2020-12-08 10:27:00, 5019, 2537, 0.0, 12.7, 20.0, 872.9, 12.0, 167.494, 1.023, 1.011, 0.949, 0.121, 0.5055, 2020-12-08 04:27:00
2020-12-08 09:27:00, 4884, 2420, 0.0, 12.7, 18.0, 873.8, 12.0, 166.809, 1.030, 1.010, 0.953, 0.134, 0.4955, 2020-12-08 03:27:00
2020-12-08 08:27:00, 4966, 2497, 0.0, 12.7, 19.0, 873.7, 11.0, 167.144, 1.029, 1.010, 0.951, 0.124, 0.5028, 2020-12-08 02:27:00
2020-12-08 07:27:00, 4928, 2506, 0.0, 12.8, 19.0, 874.1, 11.0, 166.189, 1.032, 1.010, 0.957, 0.122, 0.5085, 2020-12-08 01:27:00
2020-12-08 06:27:00, 4864, 2405, 0.0, 12.8, 25.0, 875.0, 9.0, 166.295, 1.039, 1.012, 0.956, 0.126, 0.4944, 2020-12-08 00:27:00
2020-12-08 05:27:00, 4753, 2469, 0.0, 12.8, 33.0, 875.4, 8.0, 165.719, 1.042, 1.015, 0.959, 0.137, 0.5195, 2020-12-07 23:27:00
2020-12-08 04:27:00, 4843, 2507, 0.0, 12.8, 32.0, 875.8, 7.0, 166.158, 1.046, 1.013, 0.957, 0.123, 0.5177, 2020-12-07 22:27:00
2020-12-08 03:27:00, 4749, 2449, 0.0, 12.8, 31.0, 876.1, 10.0, 166.128, 1.048, 1.016, 0.957, 0.134, 0.5157, 2020-12-07 21:27:00
2020-12-08 02:27:00, 4831, 2417, 0.0, 12.9, 29.0, 876.2, 8.0, 165.759, 1.049, 1.013, 0.959, 0.121, 0.5003, 2020-12-07 20:27:00
2020-12-08 01:27:00, 4851, 2440, 0.0, 12.9, 28.0, 876.2, 10.0, 165.547, 1.049, 1.014, 0.960, 0.117, 0.5030, 2020-12-07 19:27:00
2020-12-08 00:27:00, 4905, 2346, 0.0, 12.9, 29.0, 876.2, 8.0, 164.560, 1.049, 1.013, 0.966, 0.106, 0.4783, 2020-12-07 18:27:00
2020-12-07 23:27:00, 4884, 2494, 0.0, 13.0, 26.0, 875.6, 10.0, 164.726, 1.044, 1.013, 0.965, 0.113, 0.5106, 2020-12-07 17:27:00
2020-12-07 22:27:00, 4972, 2503, 0.0, 13.3, 23.0, 875.1, 11.0, 164.861, 1.040, 1.012, 0.964, 0.104, 0.5034, 2020-12-07 16:27:00
2020-12-07 21:27:00, 4984, 2486, 0.0, 14.0, 19.0, 875.3, 14.0, 164.355, 1.042, 1.012, 0.967, 0.099, 0.4988, 2020-12-07 15:27:00
2020-12-07 20:27:00, 4952, 2435, 0.0, 14.0, 17.0, 875.6, 15.0, 165.647, 1.044, 1.012, 0.960, 0.107, 0.4917, 2020-12-07 14:27:00
2020-12-07 19:27:00, 4985, 2582, 0.0, 14.0, 20.0, 875.5, 13.0, 165.602, 1.043, 1.012, 0.960, 0.103, 0.5180, 2020-12-07 13:27:00
2020-12-07 18:27:00, 4960, 2442, 0.0, 14.1, 20.0, 876.7, 12.0, 165.127, 1.053, 1.011, 0.963, 0.099, 0.4923, 2020-12-07 12:27:00
2020-12-07 17:27:00, 4781, 2388, 0.0, 14.1, 25.0, 876.8, 11.0, 165.089, 1.054, 1.013, 0.963, 0.122, 0.4995, 2020-12-07 11:27:00
2020-12-07 16:27:00, 4730, 2384, 0.0, 14.6, 32.0, 876.6, 8.0, 165.418, 1.052, 1.014, 0.961, 0.133, 0.5040, 2020-12-07 10:27:00
2020-12-07 15:27:00, 4838, 2475, 0.0, 14.7, 38.0, 876.7, 5.0, 165.473, 1.053, 1.014, 0.961, 0.115, 0.5116, 2020-12-07 09:27:00
2020-12-07 14:27:00, 4972, 2449, 0.0, 12.6, 57.0, 876.6, -1.0, 165.836, 1.052, 1.014, 0.959, 0.099, 0.4926, 2020-12-07 08:27:00
2020-12-07 13:27:00, 4859, 2435, 0.0, 12.6, 46.0, 877.2, 1.0, 165.665, 1.057, 1.013, 0.960, 0.111, 0.5011, 2020-12-07 07:27:00
2020-12-07 12:27:00, 4841, 2458, 0.0, 12.7, 53.0, 877.2, 0.0, 165.990, 1.057, 1.014, 0.958, 0.114, 0.5077, 2020-12-07 06:27:00
2020-12-07 11:27:00, 4757, 2467, 0.0, 12.7, 53.0, 876.7, 0.0, 166.524, 1.053, 1.014, 0.955, 0.132, 0.5186, 2020-12-07 05:27:00
2020-12-07 10:27:00, 4733, 2432, 0.0, 12.7, 44.0, 877.2, 3.0, 165.575, 1.057, 1.014, 0.960, 0.129, 0.5138, 2020-12-07 04:27:00
2020-12-07 09:27:00, 4763, 2450, 0.0, 12.7, 56.0, 877.4, 0.0, 166.315, 1.059, 1.015, 0.956, 0.126, 0.5144, 2020-12-07 03:27:00
2020-12-07 08:27:00, 4829, 2460, 0.0, 12.7, 42.0, 877.1, 4.0, 166.105, 1.056, 1.014, 0.957, 0.118, 0.5094, 2020-12-07 02:27:00
2020-12-07 07:27:00, 4694, 2450, 0.0, 12.8, 41.0, 877.5, 4.0, 166.344, 1.059, 1.014, 0.956, 0.137, 0.5219, 2020-12-07 01:27:00
2020-12-07 06:27:00, 4606, 2403, 0.0, 12.8, 42.0, 877.7, 4.0, 166.462, 1.061, 1.014, 0.955, 0.152, 0.5217, 2020-12-07 00:27:00
2020-12-07 05:27:00, 4847, 2405, 0.0, 12.8, 40.0, 877.8, 3.0, 165.309, 1.062, 1.013, 0.962, 0.108, 0.4962, 2020-12-06 23:27:00
2020-12-07 04:27:00, 4832, 2434, 0.0, 12.8, 37.0, 877.2, 4.0, 165.107, 1.057, 1.013, 0.963, 0.113, 0.5037, 2020-12-06 22:27:00
2020-12-07 03:27:00, 4803, 2489, 0.0, 12.8, 40.0, 877.4, 3.0, 165.274, 1.059, 1.013, 0.962, 0.116, 0.5182, 2020-12-06 21:27:00
2020-12-07 02:27:00, 4773, 2471, 0.0, 12.8, 54.0, 877.7, -1.0, 165.032, 1.061, 1.013, 0.963, 0.119, 0.5177, 2020-12-06 20:27:00
2020-12-07 01:27:00, 4692, 2393, 0.0, 12.9, 52.0, 877.5, -1.0, 165.149, 1.059, 1.013, 0.963, 0.133, 0.5100, 2020-12-06 19:27:00
2020-12-07 00:27:00, 4886, 2502, 0.0, 12.9, 46.0, 876.9, 1.0, 165.204, 1.055, 1.013, 0.962, 0.107, 0.5121, 2020-12-06 18:27:00
2020-12-06 23:27:00, 4815, 2391, 0.0, 13.2, 38.0, 876.7, 4.0, 165.308, 1.053, 1.013, 0.962, 0.119, 0.4966, 2020-12-06 17:27:00
2020-12-06 22:27:00, 4731, 2453, 0.0, 14.0, 24.0, 876.5, 11.0, 165.331, 1.051, 1.013, 0.962, 0.133, 0.5185, 2020-12-06 16:27:00
2020-12-06 21:27:00, 4988, 2457, 0.0, 13.9, 22.0, 875.8, 13.0, 165.078, 1.046, 1.013, 0.963, 0.098, 0.4926, 2020-12-06 15:27:00
2020-12-06 20:27:00, 4932, 2465, 0.0, 13.9, 17.0, 875.6, 13.0, 165.227, 1.044, 1.010, 0.962, 0.110, 0.4998, 2020-12-06 14:27:00
2020-12-06 19:27:00, 4882, 2505, 0.0, 14.0, 18.0, 875.8, 13.0, 165.175, 1.046, 1.011, 0.963, 0.114, 0.5131, 2020-12-06 13:27:00
2020-12-06 18:27:00, 4944, 2495, 0.0, 14.0, 14.0, 875.7, 14.0, 164.976, 1.045, 1.009, 0.964, 0.107, 0.5047, 2020-12-06 12:27:00
2020-12-06 17:27:00, 4856, 2449, 0.0, 14.1, 19.0, 875.7, 11.0, 165.222, 1.045, 1.010, 0.962, 0.120, 0.5043, 2020-12-06 11:27:00
2020-12-06 16:27:00, 4944, 2547, 0.0, 14.6, 26.0, 875.8, 7.0, 165.485, 1.046, 1.011, 0.961, 0.107, 0.5152, 2020-12-06 10:27:00
2020-12-06 15:27:00, 4944, 2458, 0.0, 14.4, 33.0, 875.2, 2.0, 165.869, 1.041, 1.010, 0.958, 0.113, 0.4972, 2020-12-06 09:27:00
2020-12-06 14:27:00, 4990, 2504, 0.0, 12.6, 28.0, 874.6, 4.0, 165.723, 1.036, 1.010, 0.959, 0.109, 0.5018, 2020-12-06 08:27:00
2020-12-06 13:27:00, 4914, 2564, 0.0, 12.6, 26.0, 873.9, 5.0, 165.910, 1.030, 1.010, 0.958, 0.125, 0.5218, 2020-12-06 07:27:00
2020-12-06 12:27:00, 5034, 2553, 0.0, 12.7, 26.0, 873.3, 5.0, 165.346, 1.026, 1.010, 0.962, 0.108, 0.5072, 2020-12-06 06:27:00
2020-12-06 11:27:00, 4891, 2624, 0.0, 12.7, 29.0, 873.2, 4.0, 165.615, 1.025, 1.010, 0.960, 0.131, 0.5365, 2020-12-06 05:27:00
2020-12-06 10:27:00, 4997, 2349, 0.0, 12.7, 29.0, 873.4, 4.0, 165.642, 1.027, 1.010, 0.960, 0.114, 0.4701, 2020-12-06 04:27:00
2020-12-06 09:27:00, 4959, 2512, 0.0, 12.7, 28.0, 873.5, 5.0, 165.689, 1.027, 1.010, 0.960, 0.119, 0.5066, 2020-12-06 03:27:00
2020-12-06 08:27:00, 5002, 2488, 0.0, 12.7, 32.0, 873.6, 4.0, 165.694, 1.028, 1.011, 0.959, 0.112, 0.4974, 2020-12-06 02:27:00
2020-12-06 07:27:00, 4989, 2461, 0.0, 12.8, 34.0, 873.8, 3.0, 165.935, 1.030, 1.011, 0.958, 0.114, 0.4933, 2020-12-06 01:27:00
2020-12-06 06:27:00, 4955, 2515, 0.0, 12.8, 36.0, 874.0, 3.0, 166.039, 1.031, 1.012, 0.957, 0.118, 0.5076, 2020-12-06 00:27:00
2020-12-06 05:27:00, 4831, 2571, 0.0, 12.8, 40.0, 873.9, 2.0, 165.392, 1.030, 1.012, 0.961, 0.134, 0.5322, 2020-12-05 23:27:00
2020-12-06 04:27:00, 4980, 2477, 0.0, 12.8, 41.0, 874.3, 0.0, 166.313, 1.034, 1.011, 0.956, 0.114, 0.4974, 2020-12-05 22:27:00
2020-12-06 03:27:00, 4771, 2518, 0.0, 12.8, 32.0, 874.6, 4.0, 164.771, 1.036, 1.011, 0.965, 0.137, 0.5278, 2020-12-05 21:27:00
2020-12-06 02:27:00, 4815, 2534, 0.0, 12.9, 36.0, 875.0, 1.0, 165.630, 1.039, 1.010, 0.960, 0.132, 0.5263, 2020-12-05 20:27:00
2020-12-06 01:27:00, 4774, 2399, 0.0, 12.9, 42.0, 875.5, 1.0, 164.664, 1.043, 1.012, 0.965, 0.130, 0.5025, 2020-12-05 19:27:00
2020-12-06 00:27:00, 4807, 2473, 0.0, 12.9, 40.0, 875.9, 3.0, 164.770, 1.046, 1.013, 0.965, 0.123, 0.5145, 2020-12-05 18:27:00
2020-12-05 23:27:00, 4882, 2477, 0.0, 13.2, 42.0, 875.9, 3.0, 164.247, 1.046, 1.013, 0.968, 0.109, 0.5074, 2020-12-05 17:27:00
2020-12-05 22:27:00, 4702, 2463, 0.0, 14.0, 25.0, 876.3, 12.0, 164.762, 1.050, 1.014, 0.965, 0.135, 0.5238, 2020-12-05 16:27:00
2020-12-05 21:27:00, 4803, 2407, 0.0, 14.0, 21.0, 876.5, 14.0, 165.216, 1.051, 1.014, 0.962, 0.121, 0.5011, 2020-12-05 15:27:00
2020-12-05 20:27:00, 4871, 2449, 0.0, 14.0, 14.0, 876.5, 15.0, 164.429, 1.051, 1.010, 0.967, 0.110, 0.5028, 2020-12-05 14:27:00
2020-12-05 19:27:00, 4669, 2603, 0.0, 14.0, 15.0, 877.1, 14.0, 164.646, 1.056, 1.010, 0.966, 0.139, 0.5575, 2020-12-05 13:27:00
2020-12-05 18:27:00, 4857, 2456, 0.0, 14.1, 21.0, 877.8, 11.0, 163.817, 1.062, 1.011, 0.970, 0.103, 0.5057, 2020-12-05 12:27:00
2020-12-05 17:27:00, 4767, 2543, 0.0, 14.2, 26.0, 878.5, 8.0, 164.434, 1.068, 1.012, 0.967, 0.113, 0.5335, 2020-12-05 11:27:00
2020-12-05 16:27:00, 4804, 2448, 0.0, 14.7, 28.0, 878.6, 5.0, 164.032, 1.068, 1.010, 0.969, 0.107, 0.5096, 2020-12-05 10:27:00
2020-12-05 15:27:00, 4830, 2431, 0.0, 14.8, 32.0, 878.7, 2.0, 164.642, 1.069, 1.010, 0.966, 0.105, 0.5033, 2020-12-05 09:27:00
2020-12-05 14:27:00, 4813, 2457, 0.0, 12.6, 41.0, 879.1, 0.0, 165.047, 1.073, 1.011, 0.963, 0.107, 0.5105, 2020-12-05 08:27:00
2020-12-05 13:27:00, 4728, 2406, 0.0, 12.6, 39.0, 879.3, 1.0, 165.238, 1.074, 1.011, 0.962, 0.119, 0.5089, 2020-12-05 07:27:00
2020-12-05 12:27:00, 4805, 2563, 0.0, 12.6, 50.0, 879.6, -1.0, 164.966, 1.077, 1.012, 0.964, 0.104, 0.5334, 2020-12-05 06:27:00
2020-12-05 11:27:00, 4726, 2366, 0.0, 12.7, 56.0, 880.0, -2.0, 165.854, 1.080, 1.013, 0.959, 0.116, 0.5006, 2020-12-05 05:27:00
2020-12-05 10:27:00, 4440, 2264, 0.0, 12.7, 62.0, 880.4, -4.0, 165.411, 1.083, 1.012, 0.961, 0.162, 0.5099, 2020-12-05 04:27:00
2020-12-05 09:27:00, 4764, 2396, 0.0, 12.7, 50.0, 880.9, 0.0, 164.851, 1.088, 1.013, 0.964, 0.102, 0.5029, 2020-12-05 03:27:00
2020-12-05 08:27:00, 4712, 2417, 0.0, 12.7, 54.0, 880.4, -1.0, 165.411, 1.083, 1.013, 0.961, 0.115, 0.5129, 2020-12-05 02:27:00
2020-12-05 07:27:00, 4667, 2350, 0.0, 12.7, 51.0, 880.4, 0.0, 165.141, 1.083, 1.013, 0.963, 0.120, 0.5035, 2020-12-05 01:27:00
2020-12-05 06:27:00, 4684, 2375, 0.0, 12.8, 54.0, 880.7, 0.0, 165.717, 1.086, 1.014, 0.959, 0.118, 0.5070, 2020-12-05 00:27:00
2020-12-05 05:27:00, 4578, 2368, 0.0, 12.8, 58.0, 881.2, 0.0, 165.459, 1.090, 1.015, 0.961, 0.130, 0.5173, 2020-12-04 23:27:00
2020-12-05 04:27:00, 4828, 2333, 0.0, 12.8, 67.0, 882.3, -1.0, 165.855, 1.099, 1.016, 0.959, 0.089, 0.4832, 2020-12-04 22:27:00
2020-12-05 03:27:00, 4729, 2399, 0.0, 12.8, 67.0, 883.0, -2.0, 165.160, 1.105, 1.015, 0.963, 0.096, 0.5073, 2020-12-04 21:27:00
2020-12-05 02:27:00, 4816, 2394, 0.0, 12.9, 61.0, 881.4, 0.0, 165.642, 1.092, 1.016, 0.960, 0.093, 0.4971, 2020-12-04 20:27:00
2020-12-05 01:27:00, 4673, 2443, 0.0, 12.9, 58.0, 881.3, 0.0, 165.817, 1.091, 1.015, 0.959, 0.116, 0.5228, 2020-12-04 19:27:00
2020-12-05 00:27:00, 4686, 2286, 0.0, 12.9, 54.0, 881.5, 1.0, 165.150, 1.093, 1.015, 0.963, 0.110, 0.4878, 2020-12-04 18:27:00
2020-12-04 23:27:00, 4613, 2375, 0.0, 13.2, 46.0, 881.0, 4.0, 165.209, 1.088, 1.016, 0.962, 0.124, 0.5148, 2020-12-04 17:27:00
2020-12-04 22:27:00, 4729, 2423, 0.0, 14.1, 36.0, 880.6, 8.0, 165.160, 1.085, 1.016, 0.963, 0.108, 0.5124, 2020-12-04 16:27:00
2020-12-04 21:27:00, 4556, 2445, 0.0, 14.1, 32.0, 879.9, 10.0, 165.022, 1.079, 1.016, 0.963, 0.139, 0.5367, 2020-12-04 15:27:00
2020-12-04 20:27:00, 4661, 2340, 0.0, 14.1, 32.0, 879.3, 10.0, 165.480, 1.074, 1.016, 0.961, 0.127, 0.5020, 2020-12-04 14:27:00
2020-12-04 19:27:00, 4723, 2386, 0.0, 14.1, 29.0, 879.0, 11.0, 165.922, 1.072, 1.016, 0.958, 0.121, 0.5052, 2020-12-04 13:27:00
2020-12-04 18:27:00, 4606, 2438, 0.0, 14.1, 31.0, 879.1, 10.0, 164.656, 1.073, 1.016, 0.966, 0.132, 0.5293, 2020-12-04 12:27:00
2020-12-04 17:27:00, 4647, 2488, 0.0, 14.2, 33.0, 878.6, 9.0, 165.196, 1.068, 1.016, 0.962, 0.132, 0.5354, 2020-12-04 11:27:00
2020-12-04 16:27:00, 4709, 2451, 0.0, 14.7, 43.0, 877.9, 4.0, 164.445, 1.063, 1.015, 0.967, 0.123, 0.5205, 2020-12-04 10:27:00
2020-12-04 15:27:00, 4891, 2539, 0.0, 14.7, 44.0, 876.7, 1.0, 164.898, 1.053, 1.012, 0.964, 0.107, 0.5191, 2020-12-04 09:27:00
2020-12-04 14:27:00, 4977, 2546, 0.0, 12.6, 38.0, 875.4, 3.0, 164.928, 1.042, 1.012, 0.964, 0.102, 0.5116, 2020-12-04 08:27:00
2020-12-04 13:27:00, 4734, 2509, 0.0, 12.6, 40.0, 875.1, 2.0, 164.288, 1.040, 1.012, 0.968, 0.137, 0.5300, 2020-12-04 07:27:00
2020-12-04 12:27:00, 4851, 2496, 0.0, 12.7, 48.0, 875.1, 0.0, 164.828, 1.040, 1.013, 0.965, 0.120, 0.5145, 2020-12-04 06:27:00
2020-12-04 11:27:00, 4886, 2442, 0.0, 12.7, 51.0, 875.4, 0.0, 164.387, 1.042, 1.013, 0.967, 0.112, 0.4998, 2020-12-04 05:27:00
2020-12-04 10:27:00, 5017, 2501, 0.0, 12.7, 53.0, 875.5, 0.0, 164.363, 1.043, 1.014, 0.967, 0.093, 0.4985, 2020-12-04 04:27:00
